"vendor","brand","product_name","material_family","diameter_mm","variant","document_type","document_title","source_page_url","download_url","local_path","language","revision_or_date","status","notes","retrieved_at"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DX_tech_ISO_9001_Cert_2026_with_logo_-_OFFICIAL.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DX_tech_ISO_9001_Cert_2026_with_logo_-_OFFICIAL.pdf?v=1769800773","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DX_tech_ISO_9001_Cert_2026_with_logo_-_OFFICIAL - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXMAX_ABS_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXMAX_ABS_TDS_v3.pdf?v=1723942765","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXMAX_ABS_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXMAX_ASA_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXMAX_ASA_TDS_v3.pdf?v=1723942764","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXMAX_ASA_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXMAX_HIPS_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXMAX_HIPS_TDS_v3.pdf?v=1723942764","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXMAX_HIPS_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXMAX_PC_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXMAX_PC_TDS_v3.pdf?v=1723942764","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXMAX_PC_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXMAX_PCABS_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXMAX_PCABS_TDS_v3.pdf?v=1723942764","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXMAX_PCABS_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXMAX_PCASA_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXMAX_PCASA_TDS_v3.pdf?v=1723942763","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXMAX_PCASA_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXPRO_LG_PETG_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXPRO_LG_PETG_TDS_v3.pdf?v=1723942764","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXPRO_LG_PETG_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXSTAT_ESD_ABS_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXSTAT_ESD_ABS_TDS_v3.pdf?v=1723942764","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXSTAT_ESD_ABS_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXSTAT_ESD_PA12_TDS_v1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXSTAT_ESD_PA12_TDS_v1.pdf?v=1723942768","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXSTAT_ESD_PA12_TDS_v1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXSTAT_ESD_PC_v3_TDS.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXSTAT_ESD_PC_v3_TDS.pdf?v=1723942765","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXSTAT_ESD_PC_v3_TDS - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXSTAT_ESD_PEKK_TDS.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXSTAT_ESD_PEKK_TDS.pdf?v=1723942764","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXSTAT_ESD_PEKK_TDS - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXSTAT_ESD_PLA_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXSTAT_ESD_PLA_TDS_v3.pdf?v=1723942764","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXSTAT_ESD_PLA_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXSTAT_ESD_PPS_v3_TDS.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXSTAT_ESD_PPS_v3_TDS.pdf?v=1723942764","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXSTAT_ESD_PPS_v3_TDS - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXSTAT_ESD_PVDF_v3_TDS.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXSTAT_ESD_PVDF_v3_TDS.pdf?v=1723942764","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXSTAT_ESD_PVDF_v3_TDS - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXSTAT_ESD_TPU_90A_TDS_v1.1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXSTAT_ESD_TPU_90A_TDS_v1.1.pdf?v=1723942769","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXSTAT_ESD_TPU_90A_TDS_v1.1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXSTAT_ESD_Ultem1010_TDS_v3.1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXSTAT_ESD_Ultem1010_TDS_v3.1.pdf?v=1723942767","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXSTAT_ESD_Ultem1010_TDS_v3.1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3DXSTAT_ESD-PETG-TDS-v03.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3DXSTAT_ESD-PETG-TDS-v03.pdf?v=1723942764","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3DXSTAT_ESD-PETG-TDS-v03 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","3XDSTAT_ESD_Ultem_v3_TDS.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/3XDSTAT_ESD_Ultem_v3_TDS.pdf?v=1723942764","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - 3XDSTAT_ESD_Ultem_v3_TDS - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","AMIDEX_Nylon_GF30_TDS_v1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/AMIDEX_Nylon_GF30_TDS_v1.pdf?v=1723942764","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - AMIDEX_Nylon_GF30_TDS_v1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","AMIDEX_PA6_Copolymer_v1.0.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/AMIDEX_PA6_Copolymer_v1.0.pdf?v=1723942767","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - AMIDEX_PA6_Copolymer_v1.0 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF_ABS_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF_ABS_TDS_v3.pdf?v=1723942765","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF_ABS_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF_ASA_TDS_v1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF_ASA_TDS_v1.pdf?v=1723942767","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF_ASA_TDS_v1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF_ezPC_TDSv1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF_ezPC_TDSv1.pdf?v=1723942769","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF_ezPC_TDSv1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF_HTN_TDS_v2.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF_HTN_TDS_v2.pdf?v=1723942768","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF_HTN_TDS_v2 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF_PA12_TDS_v1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF_PA12_TDS_v1.pdf?v=1723942768","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF_PA12_TDS_v1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF_PC_ABS_TDS_v1.1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF_PC_ABS_TDS_v1.1.pdf?v=1723942768","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF_PC_ABS_TDS_v1.1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF_PC_TDSv3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF_PC_TDSv3.pdf?v=1723942764","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF_PC_TDSv3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF_PEEK_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF_PEEK_TDS_v3.pdf?v=1723942765","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF_PEEK_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF_PETG_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF_PETG_TDS_v3.pdf?v=1723942765","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF_PETG_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF_PLA_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF_PLA_TDS_v3.pdf?v=1723942765","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF_PLA_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF_PP_TDSv1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF_PP_TDSv1.pdf?v=1723942768","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF_PP_TDSv1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF_Ultem_9085_TDS.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF_Ultem_9085_TDS.pdf?v=1723942769","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF_Ultem_9085_TDS - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF_Ultem_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF_Ultem_TDS_v3.pdf?v=1723942765","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF_Ultem_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF15_PEKK-A__TDS_v1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF15_PEKK-A__TDS_v1.pdf?v=1723942767","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF15_PEKK-A__TDS_v1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_CF20_PEEK_TDS_v1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_CF20_PEEK_TDS_v1.pdf?v=1723942769","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_CF20_PEEK_TDS_v1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","CarbonX_PA6_G3_TDS_v3.0.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/CarbonX_PA6_G3_TDS_v3.0.pdf?v=1723942765","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - CarbonX_PA6_G3_TDS_v3.0 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","ECOMAX_PLA_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/ECOMAX_PLA_TDS_v3.pdf?v=1723942765","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - ECOMAX_PLA_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","ECOMAX_Tough_PLA_TDS_v1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/ECOMAX_Tough_PLA_TDS_v1.pdf?v=1723942767","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - ECOMAX_Tough_PLA_TDS_v1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","EVOLV3D_OBC-TDS.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/EVOLV3D_OBC-TDS.pdf?v=1723942766","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - EVOLV3D_OBC-TDS - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","ezPC_TDS_v01.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/ezPC_TDS_v01.pdf?v=1723942769","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - ezPC_TDS_v01 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","FIBREX_GF_ABS__TDS_v1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/FIBREX_GF_ABS__TDS_v1.pdf?v=1723942769","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - FIBREX_GF_ABS__TDS_v1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","FIBREX_GF_PP_TDS_v1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/FIBREX_GF_PP_TDS_v1.pdf?v=1723942768","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - FIBREX_GF_PP_TDS_v1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","FIBREX_GF20_PEEK_v2.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/FIBREX_GF20_PEEK_v2.pdf?v=1723992647","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - FIBREX_GF20_PEEK_v2 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","FIBREX_GF30_ULTEM_PEI_v1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/FIBREX_GF30_ULTEM_PEI_v1.pdf?v=1723992647","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - FIBREX_GF30_ULTEM_PEI_v1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","FIBREX_PA12_GF30_TDS_v1.0.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/FIBREX_PA12_GF30_TDS_v1.0.pdf?v=1723942768","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - FIBREX_PA12_GF30_TDS_v1.0 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","FIREWIRE_FR_ABS_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/FIREWIRE_FR_ABS_TDS_v3.pdf?v=1723942765","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - FIREWIRE_FR_ABS_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","FIREWIRE_FR_PCABS_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/FIREWIRE_FR_PCABS_TDS_v3.pdf?v=1723942765","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - FIREWIRE_FR_PCABS_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","FLUORX_PVDF_TDS_v3.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/FLUORX_PVDF_TDS_v3.pdf?v=1723942766","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - FLUORX_PVDF_TDS_v3 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","Hyperlite_PP_TDS_v1.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/Hyperlite_PP_TDS_v1.pdf?v=1723942768","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - Hyperlite_PP_TDS_v1 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
"3DXTech","3DXTech","3DXTech Technical and Safety Data Sheets","","1.75","","technical_datasheet","MAXG_PCTG_TDS_v1.0.pdf","https://www.3dxtech.com/pages/tech-data-sheets-safety-data-sheets","https://cdn.shopify.com/s/files/1/0625/4185/6821/files/MAXG_PCTG_TDS_v1.0.pdf?v=1723942769","filament_datasheets\3DXTech\3DXTech - 3DXTech Technical and Safety Data Sheets - MAXG_PCTG_TDS_v1.0 - technical_datasheet.pdf","EN","","downloaded","","2026-06-06T21:01:26.1134733-07:00"
